"leased","District","POName","UnitName","PropertyID","PropertyAddress","City","ST","ZIPCode","Occupied","Maint","EffDate","ExpDate","BldgOwn","LandOwn","TaxClause","PurchaseOption","LONbr","LOYears","LessorName","LessorAddress1","LessorAddress2","LessorAddress3","LessorCity","LessorSt","LessorZIP","IntSqFt","SiteSqFt","AnnualRent","AnnualRent.SqFt","NextRent","NextRent.SqFt","Fin.Sub","ChrgblFinNo","County","PropertyStatus","Ownership","FDBID.All.","AMSLocaleKey.All.","FDBFacilityType.All.","FDBFacilitySubtype.All.","BuildingOwnershipDescription","LandDesc","Maintenance","SpaceCertifiedIndicator","BldgOccuDate","BldgtoLandSqFtRatio"
1,"Central Pennsylvania","NARVON","MAIN OFFICE","415768002","1125 NARVON RD","NARVON","PA","17555-9998","Jan-86","USPS","1/1/2016","12/31/2020","A","A","Reimbursable",NA,1,5,"WYNDHAM PROPERTIES LLC","C/O BONITA L WILLIAMS","8336 TIFTON RD.",NA,"CHARLOTTE","NC","282264483",1682,8824,21025,12.5,21025,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Plains","QUINTER","MAIN OFFICE","197524001","315 MAIN ST","QUINTER","KS","67752-9998","Oct-41","USPS","5/1/2015","4/30/2020","P","P","Reimbursable",NA,1,5,"NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE STE 222",NA,"CEDARHURST","NY","115162302",1291,4613,9682.5,7.5,10973.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Lakeland","MONROE CENTER","MAIN OFFICE","165256001","200 MAIN ST","MONROE CENTER","IL","61052-9474","Jan-55","Landlord","2/1/2004",NA,"A","A","None Specified","N",NA,NA,"MONROE CENTER PROPERTIES LLC","110 MAIN ST","PO BOX 36",NA,"MONROE CENTER","IL","610529806",980,980,7200,7.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Long Island","ROSLYN","MAIN OFFICE","357240001","1391 OLD NORTHERN BLVD","ROSLYN","NY","11576-2126","May-52","USPS (Not Roof)","5/1/2013","4/30/2018","A","A","Reimbursable",NA,1,5,"F & D ROSLYN CO., LLC","329 GLEN COVE AVE",NA,NA,"SEA CLIFF","NY","115792007",6010,7500,177000,29.45,195250,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Albany","KIRKVILLE","MAIN OFFICE","354400003","6365 KIRKVILLE RD N","KIRKVILLE","NY","13082-9998","Jan-82","Landlord","1/11/2012","1/10/2017","A","A","None Specified","N",NA,NA,"INTERNATIONAL REAL ESTATE INC","8342 MACON RD",NA,NA,"CORDOVA","TN","380188554",2076,40625,24912,12,26988,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Nevada Sierra","RAVENDALE","MAIN OFFICE",NA,"519-300 SCHOOLHOUSE RD","RAVENDALE","CA","96123-9995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,0,NA,NA,NA,NA,"056336-G02",56336,"LASSEN","Active","Owned",NA,NA,NA,NA,"USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No",NA,"0"
1,"Dallas","KERENS","MAIN OFFICE","484670001","106 S COLKET ST","KERENS","TX","75144-9998","Apr-63","Landlord","4/1/2016","3/31/2021","A","A","Reimbursable",NA,1,5,"WILLIAM TROY ROGERS","122 RIDER RD",NA,NA,"ENNIS","TX","751190986",1704,3346,7136,4.19,8533,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Plains","CORDOVA","MAIN OFFICE","302040002","360 HECTOR ST","CORDOVA","NE","68330-3000","Oct-86","USPS (Not Roof)","10/1/2006","9/30/2016","B","B","Reimbursable","N",NA,NA,"KENNETH C PETERSEN FUNNEL","TRUST DATED OCTOBER 31 2014","KENNETH C PETERSEN TTEE","PO BOX 128","COUNCIL BLUFFS","IA","515020128",456,8000,6180,13.55,6180,13.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Connecticut Valley","NEW HAVEN","ALLINGTOWN PARKING #2","84726057","FRESH MEADOW ROAD","NEW HAVEN","CT","06516-9998",NA,"Landlord","7/1/2015","6/30/2020","X","A","Percentage",NA,1,5,"HEALEY PROPERTIES","35 FRESH MEADOW RD",NA,NA,"WEST HAVEN","CT","65161435",0,24402,28000,1.15,30240,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Gulf Atlantic","POOLER","MAIN OFFICE","126996001","502 US HIGHWAY 80 W","POOLER","GA","31322-9998","Dec-73","Landlord","12/1/2013","11/30/2018","A","A","Reimbursable",NA,1,NA,"DAVY J WILKES","7121 ORCHID ISLAND PL",NA,NA,"LAKEWOOD RANCH","FL","342022437",1856,24150,24000,12.93,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Arkansas","GILBERT","MPO/MODULAR BLDG",NA,"26 N FROST ST","GILBERT","AR","72636-8800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,0,NA,NA,NA,NA,"043456-G01",43456,"SEARCY","Active","Owned",1364756,"Y20460","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","4/1/1995","0"
0,"Seattle","SPOKANE","REGAL BRANCH",NA,"5428 S REGAL ST","SPOKANE","WA","99223-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10584,114429,NA,NA,NA,NA,"548050-G06",548065,"SPOKANE","Active","Owned",1440201,"Z17857","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1992"," 0/1"
1,"Western Pennsylvania","BRIER HILL","MAIN OFFICE","410904002","6608 NATIONAL PIKE","BRIER HILL","PA","15415-1001","Jul-83","USPS","7/1/2013","6/30/2018","P","P","Reimbursable",NA,2,10,"C JAMES MICHALKA","SUZANNE A MICHALKA","50 BROOKSIDE DR",NA,"MCDONALD","PA","150574400",928,4827,12100,13.04,12528,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Gateway","BLACKWATER","MAIN OFFICE","280696001","100 MAIN ST","BLACKWATER","MO","65322-9998","Oct-41","Landlord","5/1/2013","4/30/2018","A","A",NA,NA,NA,NA,"GALE R .CORNINE","ALICE F. CORNINE","315 E. 5TH ST",NA,"NELSON","MO","653471044",986,986,7020,7.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Arkansas","GRAVELLY","MO SITE/MODULAR BLDG","43618002","4 HWY 28","GRAVELLY","AR","72838-9998",NA,"USPS","1/1/2016","12/31/2020","Q","Z","None Specified",NA,1,5,"LARRY P AIKMAN AND/OR","SHIRLEY F AIKMAN","10805 VERA KING LN",NA,"BLUFFTON","AR","728278030",0,22500,2001,0.09,2202,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater Indiana","PLEASANT LAKE","MAIN OFFICE","177029002","965 W MAIN ST","PLEASANT LAKE","IN","46779-9998","Dec-77","Landlord","12/1/2012","11/30/2017","A","A",NA,NA,1,5,"JACQUELINE J KLINE","945 W MAIN","PO BOX 152",NA,"PLEASANT LAKE","IN","467790152",960,3020,5400,5.63,5760,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Hawkeye","SWALEDALE","MAIN OFFICE SITE","188712002","202 5TH ST S","SWALEDALE","IA","50477-9998",NA,"USPS","4/1/2013","3/31/2018","Q","Z","None Specified",NA,NA,NA,"VIRGINIA ANN MCREADY","386 RED BARN RD",NA,NA,"NEWPORT","NC","285705138",0,28000,1600,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Northern Ohio","SWANTON","MAIN OFFICE",NA,"250 S HALLETT AVE","SWANTON","OH","43558-1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176,19071,NA,NA,NA,NA,"388105-G02",388105,"FULTON","Active","Owned",1384095,"X23039","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/1985"," 2/9"
1,"Northland","BIG LAKE","MAIN OFFICE","260870003","625 ROSE DR","BIG LAKE","MN","55309-9539","Nov-82","USPS","11/15/2012","11/14/2017","A","A","Reimbursable",NA,NA,NA,"MARWAY PROPERTIES LLLP","17400 ERKIUM ST NW",NA,NA,"RAMSEY","MN","553035400",2322,21050,22477,9.68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"South Florida","DEERFIELD BEACH","EMPLOYEE PARKING","112130006","SE 1ST ST & SE 3RD AVE","DEERFIELD BEACH","FL","33441-9998",NA,"Unknown","9/11/2014","9/10/2019","X","Z","Reimbursable",NA,NA,NA,"MYRON L KUZMA TRUST","TRUST DATED 02/23/1993","C/O BOCA PROPERTY MGMT","6574 N STATE ROAD 7 - #404","COCONUT","FL","330733625",0,15092,24000,1.59,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Hawkeye","BRUNSVILLE","MAIN OFFICE","181179001","230 OAK ST","BRUNSVILLE","IA","51008-7700","Nov-60","Landlord","11/1/2013","10/31/2018","P","P","None Specified",NA,NA,NA,"THOMAS A JONES AND","MICHELLE M JONES","PO BOX 206",NA,"BRUNSVILLE","IA","510080206",567,567,4321,7.62,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Mid-America","DORA","MAIN OFFICE MODULAR",NA,"100 COUNTY ROAD 379","DORA","MO","65637-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,0,NA,NA,NA,NA,"282178-G01",282178,"OZARK","Active","Owned",1361038,"W16360","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","7/1/1999","0"
1,"South Jersey","ALLOWAY","MAIN OFFICE","330135001","18 SCHOOL LN","ALLOWAY","NJ","08001-9998","Oct-61","Landlord","10/1/2013","9/30/2018","P","P","None Specified",NA,2,3,"JON HALL","DOROTHY HALL","P. O. BOX 299",NA,"ALLOWAY","NJ","80010299",1175,6663,14560,12.39,16744,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Louisiana","YOUNGSVILLE","MAIN OFFICE","219516002","401 IBERIA ST","YOUNGSVILLE","LA","70592-9998","Dec-85","USPS (Not Roof)","12/1/2015","11/30/2020","A","A","None Specified","N",1,5,"M H PARSONS & SONS","LUMBER COMPANY","PO BOX 450",NA,"YORK","ME","39090450",4182,48295,56100,13.41,112000,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Plains","PAWNEE ROCK","MAIN OFFICE","197095001","501 CENTRE ST","PAWNEE ROCK","KS","67567-9700","Jan-43","Shared","12/1/2012","11/30/2017","A","A","Reimbursable",NA,NA,NA,"MAGDOVITZ AGENCY INC","PO BOX 627",NA,NA,"CLARKSDALE","MS","386140627",1058,1163,7500,7.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Rio Grande","San Antonio","Airport Station (AMF)",NA,"10250 JOHN SAUNDERS RD","SAN ANTONIO","TX","78216-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,0,NA,NA,NA,NA,"487950-G01",487950,"BEXAR","Active","Owned",1352496,"W22696","Network Facilities","Airport Mail Center or Facility (AMC/AMF)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","7/1/1988","0"
0,"Northern New Jersey","NEWARK","VAILSBURG STA.",NA,"210 STUYVESANT AVE","NEWARK","NJ","07106-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5780,16278,NA,NA,NA,NA,"335665-G01",335665,"ESSEX","Active","Owned",1385621,"V11620","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","1/1/1966"," 3/8"
0,"Triboro","BROOKLYN","WYCKOFF HEIGHTS STA.",NA,"86 WYCKOFF AVE","BROOKLYN","NY","11237-9997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11522,12249,NA,NA,NA,NA,"350993-G01",350993,"KINGS","Active","Owned",1388370,"V17107","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","7/1/1951"," 8/9"
1,"Central Plains","ARNOLD","MAIN OFFICE","300420001","214 S WALNUT","ARNOLD","NE","69120-9788","Jan-60","Landlord","1/15/2015","1/14/2020","P","P","None Specified",NA,NA,NA,"DUANE ERIKSON","AND NORMA ERIKSON","78869 HWY 47",NA,"ARNOLD","NE","691209219",1376,2877,8970,6.52,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Arizona","PIMA","ADDTL CUSTOMER PARKING","36438002","41 E CENTER","PIMA","AZ","85543-9998",NA,"USPS","11/1/2013","10/31/2018","X","Z","None Specified",NA,NA,NA,"D E & B G WEECH REV TRUST","951 W ORANGE GROVE RD",NA,NA,"TUCSON","AZ","857044067",0,8675,11124,1.28,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Ohio Valley","CORNING","MAIN OFFICE","381904002","105 WASHINGTON ST","CORNING","OH","43730-9900","Jan-80","Landlord","1/1/2015","12/31/2019","B","B","None Specified",NA,NA,NA,"WILEY FUNERAL HOME INC","DBA CHUTE WILEY FUNERAL HOME","118 S JACKSON ST",NA,"NEW LEXINGTON","OH","437641381",1296,2430,8748,6.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater Michigan","SKANEE","MAIN OFFICE TRAILER","258720002","13120 TOWN RD","SKANEE","MI","49962-9800","Sep-75","USPS","9/1/2015","8/31/2020","Y","A","None Specified",NA,1,5,"MARY D BEEN","MICHAEL D BEEN","PO BOX 250",NA,"SAULT STE MARIE","MI","497830250",560,15000,1560,2.79,1716,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern New Jersey","MONTCLAIR","STATION 'A'","335370006","128 WATCHUNG AVE STE 2","MONTCLAIR","NJ","07043-9991","Oct-95","USPS","10/1/2015","9/30/2020","A","A","Percentage",NA,1,5,"ATEE COMPANY INC","PO BOX 3299",NA,NA,"UPPER MONTCLAIR","NJ","70433299",1800,9000,64800,36,71280,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater Boston","BOSTON","CATHEDRAL ","240799152","59 W DEDHAM ST","BOSTON","MA","02118-9998","Aug-86","USPS","8/1/2014","7/31/2019","A","A","None Specified",NA,1,5,"INQUILINOS BORICUAS EN ACCION","405 SHAWMUT AVENUE",NA,NA,"BOSTON","MA","21182029",2990,4040,109900,36.76,120890,40.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Plains","HERSHEY","MAIN OFFICE","304245001","120 S LINCOLN AVE","HERSHEY","NE","69143-4508","Jun-62","USPS","3/1/2015","2/29/2020","P","P","Reimbursable",NA,NA,NA,"HUGH BARWICK RENTAL LLC","PO BOX 860",NA,NA,"CLINTON","NC","283290860",1089,3364,8168,7.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Portland","CARSON","MAIN OFFICE","541190002","1182 WIND RIVER RD","CARSON","WA","98610-3298","Dec-74","USPS","12/1/2012","11/30/2016","P","P","Reimbursable",NA,NA,NA,"PARADISE LAND COMPANY LLC","PO BOX 530",NA,NA,"CARSON","WA","986100530",1920,19425,36000,18.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Appalachian","SKELTON","MAIN OFFICE","557530003","112 BECKLEY PLAZA MALL","SKELTON","WV","25919-9998","Jun-82","USPS (Not Roof)","6/1/2012","5/31/2017","P","P","None Specified",NA,NA,NA,"HARVEYS INCORPORATED","104 BECKLEY PLAZA MALL",NA,NA,"BECKLEY","WV","258012221",800,800,9900,12.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greensboro","PITTSBORO","MAIN OFFICE","366128002","916 EAST ST","PITTSBORO","NC","27312-8836","Nov-96","Landlord","11/8/1996","11/7/2016","P","P","Reimbursable","Y",4,20,"DONALD R SIMPSON","BARBARA H SIMPSON","503 CARTHAGE ST",NA,"SANFORD","NC","273304105",6500,304920,77885,11.98,98856,15.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Hawkeye","MEDIAPOLIS","MAIN OFFICE","185841002","706 MAIN ST","MEDIAPOLIS","IA","52637-9492","Nov-75","USPS","11/1/2012","10/31/2017","B","B","Reimbursable",NA,1,5,"DIANA JEAN ANDERSON","1721 58TH ST",NA,NA,"NEW BOSTON","IL","612729190",1392,12900,8000,5.75,9000,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Central Plains","TOPEKA","PDF",NA,"1410 NW GAGE BLVD","TOPEKA","KS","66618-2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116996,446755,NA,NA,NA,NA,"198927-G05",198927,"SHAWNEE","Active","Owned",1472085,"17359","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1990"," 1/4"
1,"Northern Ohio","SMITHVILLE","MAIN OFFICE","387700001","152 E MAIN ST","SMITHVILLE","OH","44677-9998","Jul-67","Landlord","7/1/2012","6/30/2017","P","P","None Specified","N",NA,NA,"PAUL F DULING","AND/ OR JANET M DULING","6628 ROAD J6",NA,"OTTAWA","OH","458759737",2254,13552,17760,7.88,21413,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Oklahoma","CARTER","MAIN OFFICE","391496002","108 E MAIN ST","CARTER","OK","73627-9998","Dec-84","USPS","12/1/2014","11/30/2019","A","A","Reimbursable",NA,NA,NA,"POSTAL BUILDING & LEASING CO","720 OLIVE ST STE 1630",NA,NA,"ST LOUIS","MO","631012321",1856,15000,17386,9.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater Indiana","BATTLE GROUND","MAIN OFFICE","170462001","107 NORTH ST","BATTLE GROUND","IN","47920-9998","May-59","Landlord","5/16/2014","5/15/2019","A","A","None Specified",NA,NA,NA,"MERGER LODGE #5 IOOF","605 N 7TH ST",NA,NA,"LAFAYETTE","IN","479011038",971,1400,8000,8.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Tennessee","OAKMAN","MAIN OFFICE","126457003","225 OAKMAN RD","OAKMAN","GA","30732-9998","Jul-92","USPS (Not Roof)","7/29/2012","7/28/2017","A","A","Reimbursable","N",1,5,"SARAH I BROWNLOW","652 TAYLORSVILLE RD",NA,NA,"ARAGON","GA","301041213",930,14997,11000,11.83,11000,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Dakotas","GRAFTON","MAIN OFFICE",NA,"506 GRIGGS AVE","GRAFTON","ND","58237-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8083,21070,NA,NA,NA,NA,"373792-G01",373792,"WALSH","Active","Owned",1365254,"W18965","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1933"," 3/8"
1,"Sierra Coastal","PASADENA","SANTIAGO INSP ANTENNA","512756115","SANTIAGO PEAK","PASADENA","CA","91102-2000","Aug-94","Landlord","12/1/2011","11/30/2016","X","Z","None Specified",NA,NA,NA,"AMERICAN TOWER CORPORATION","ATTN: CONTRACTS","10 PRESIDENTIAL WAY",NA,"WOBURN","MA","18011053",1,1,9554.39,9554.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mid-America","CENTERVILLE","MAIN OFFICE","191716001","206 E MARKET ST","CENTERVILLE","KS","66014-9998","Apr-64","Landlord","2/1/2007","1/31/2017","P","P","None Specified",NA,NA,NA,"LIEBERT FAMILY POSTAL","OWNER LLC","PO BOX 45086",NA,"PHOENIX","AZ","850645086",675,1475,4500,6.67,5200,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Seattle","RAINIER","MAIN OFFICE","546958002","101 ROCHESTER ST W","RAINIER","WA","98576-9900","Apr-90","USPS (Not Roof)","4/1/2015","3/31/2020","A","A","Reimbursable","Y",NA,NA,"MARJORIE L THOMPSON","WASHINGTON POST OFFICES LLC","C/O GPW REAL ESTATE SERVICES LLC","PO BOX 5510","SCOTTSDALE","AZ","852615510",2481,23919,32250,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Illinois","GOOD HOPE","MAIN OFFICE","163198001","125 W MAIN ST","GOOD HOPE","IL","61438-9800","Jan-55","Landlord","7/26/2013","7/25/2018","A","A",NA,NA,1,5,"VILLAGE OF GOOD HOPE","PO BOX 175",NA,NA,"GOOD HOPE","IL","614380175",586,1500,3800,6.48,4000,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Oklahoma","NORMAN","EMPLOYEE PARKING","395962005","TONHAWA AT JAMES GARNER AVE","NORMAN","OK","73070-9998",NA,"USPS","11/1/2015",NA,"X","B","None Specified","N",NA,NA,"CITY OF NORMAN","ATTN CITY CLERK","PO BOX 370",NA,"NORMAN","OK","730700370",0,18655,16200,0.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Louisiana","MAUREPAS","MAIN OFFICE","215902001","23839 HIGHWAY 22","MAUREPAS","LA","70449-9998","Apr-74","Landlord","4/1/2014","3/31/2019","A","A","Reimbursable",NA,1,5,"ODELIA B HOOVER ESTATE","MARY LEADER POA","22562 LA HIGHWAY 22",NA,"MAUREPAS","LA","704493400",1036,15625,6610,6.38,7252,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Capital","WASHINGTON","FRIENDSHIP STATION",NA,"4005 WISCONSIN AVE NW","WASHINGTON","DC","20016-9997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35997,98000,NA,NA,NA,NA,"105000-G26",104997,"DIST OF COLUMBIA","Active","Owned",1444681,"9147","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","10/1/1978"," 3/8"
1,"Lakeland","IXONIA","MAIN OFFICE","564090001","W1235 MARIETTA AVE","IXONIA","WI","53036-9998","Jul-67","Landlord","1/1/2014","12/31/2018","A","A",NA,NA,NA,NA,"GROWMARK INC","DBA FRONTIER FS","PO BOX 359",NA,"JEFFERSON","WI","535490359",960,3992,8580,8.94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Albany","ALTMAR","MAIN OFFICE","350155002","1964 MEXICO ST","ALTMAR","NY","13302-9998","Aug-98","Landlord","8/1/1998","7/31/2018","P","P","Reimbursable","Y",4,20,"DAVID MEATH","GUY HART","MARY PRIMO","7085 MANLIUS CENTER RD","EAST SYRACUSE","NY","130579533",2593,41356,58768,22.66,58768,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern New England","AMHERST ","MAIN OFFICE","320180003","199 STATE ROUTE 101 UNIT 4D","AMHERST","NH","03031-9998","Oct-96","USPS (Not Roof)","10/19/2011","10/18/2016","P","P","Percentage",NA,NA,NA,"CAMERON REAL ESTATE INC","400 AMHERST STREET","STE 405",NA,"NASHUA","NH","30634225",6626,6626,71680,10.82,67917,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Arizona","WINSTON","MAIN POST OFFICE SITE","349513003",NA,"WINSTON","NM","87943-9998",NA,"USPS","9/10/2008","9/9/2018","Q","P","None Specified",NA,2,8,"DALE W HENDERSON","LINDA KAY HENDERSON","P O BOX 71",NA,"WINSTON","NM","879430071",0,49500,2000,0.04,2000,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Westchester","WINDHAM","MAIN OFFICE","359425002","5365 STATE ROUTE 23","WINDHAM","NY","12496-9998","Feb-77","Landlord","2/1/2012","1/31/2017","A","A","None Specified","Y",NA,NA,"LISA KUSHINSKY","PO BOX 130",NA,NA,"ASHLAND","NY","124070130",2070,11293,27000,13.04,29700,14.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mid-Carolinas","ROWLAND","MAIN OFFICE","366712002","202 N BOND ST","ROWLAND","NC","28383-9770","Jun-82","USPS (Not Roof)","6/1/2012","5/31/2017","B","B","Reimbursable",NA,1,5,"ROWLAND POP LLC","PO BOX 547",NA,NA,"ROWLAND","NC","283830547",4400,45000,42300,9.61,42300,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern New England","KINGMAN","MAIN OFFICE","224200001","1383 KINGMAN RD","KINGMAN","ME","04451-9998","Sep-66","Landlord","1/1/2012","12/31/2016","P","P","Reimbursable","N",NA,NA,"CARROLL E HARDY","PO BOX 418",NA,NA,"BREWER","ME","44120418",700,3198,6403,9.15,7043,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Greater Indiana","AMBIA","MAIN OFFICE",NA,"109 E OAK ST","AMBIA","IN","47917-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,25204,NA,NA,NA,NA,"170165-G01",170165,"BENTON","Active","Owned",1352926,"X11448","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Prev. Leased","USPS","No","4/1/1993"," 0/1"
1,"Colorado/Wyoming","CHEYENNE","AIRPORT STATION","571672002","124 E 8TH AVE","CHEYENNE","WY","82001-9981","Aug-67","Landlord","8/1/2012","7/31/2017","P","P","None Specified",NA,NA,NA,"CHEYENNE AIRPORT BOARD","PO BOX 2210",NA,NA,"CHEYENNE","WY","820032210",1209,2835,19948.5,16.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
